tn,tp,fp,fn,Accuracy_Score,seed,feature_set,ROC-AUC,MCC,Sensitivity,Specificity,Recall_Sensitivity,Precision,Recall_Specificity
36,5,3,16,0.6833333333333333,1833,brain_base,0.5805860805860806,0.2261441277720514,0.23809523809523808,0.9230769230769231,0.23809523809523808,0.625,0.9230769230769231
36,5,3,16,0.6833333333333333,1833,brain_guild,0.5805860805860806,0.2261441277720514,0.23809523809523808,0.9230769230769231,0.23809523809523808,0.625,0.9230769230769231
35,5,4,16,0.6666666666666666,1833,brain_guild_split,0.5677655677655677,0.1810400601075316,0.23809523809523808,0.8974358974358975,0.23809523809523808,0.5555555555555556,0.8974358974358975
38,17,1,4,0.9166666666666666,1833,AD_base,0.8919413919413919,0.8158910693878249,0.8095238095238095,0.9743589743589743,0.8095238095238095,0.9444444444444444,0.9743589743589743
38,17,1,4,0.9166666666666666,1833,AD_guild,0.8919413919413919,0.8158910693878249,0.8095238095238095,0.9743589743589743,0.8095238095238095,0.9444444444444444,0.9743589743589743
38,17,1,4,0.9166666666666666,1833,AD_guild_split,0.8919413919413919,0.8158910693878249,0.8095238095238095,0.9743589743589743,0.8095238095238095,0.9444444444444444,0.9743589743589743
34,6,6,14,0.6666666666666666,5948,clinical_base,0.575,0.17677669529663687,0.3,0.85,0.3,0.5,0.85
34,6,6,14,0.6666666666666666,5948,clinical_guild,0.575,0.17677669529663687,0.3,0.85,0.3,0.5,0.85
36,4,4,16,0.6666666666666666,5948,clinical_guild_split,0.55,0.1386750490563073,0.2,0.9,0.2,0.5,0.9
37,6,3,14,0.7166666666666667,5948,brain_base,0.6125,0.2970442628930023,0.3,0.925,0.3,0.6666666666666666,0.925
36,5,4,15,0.6833333333333333,5948,brain_guild,0.575,0.19802950859533486,0.25,0.9,0.25,0.5555555555555556,0.9
37,4,3,16,0.6833333333333333,5948,brain_guild_split,0.5625,0.1835557745535881,0.2,0.925,0.2,0.5714285714285714,0.925
39,19,1,1,0.9666666666666667,5948,AD_base,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,19,1,1,0.9666666666666667,5948,AD_guild,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,18,1,2,0.95,5948,AD_guild_split,0.9374999999999999,0.8867155358917449,0.9,0.975,0.9,0.9473684210526315,0.975
36,9,5,10,0.75,5039,clinical_base,0.6758664955070603,0.38684670342813166,0.47368421052631576,0.8780487804878049,0.47368421052631576,0.6428571428571429,0.8780487804878049
37,6,4,13,0.7166666666666667,5039,clinical_guild,0.6091142490372273,0.27239252806439923,0.3157894736842105,0.9024390243902439,0.3157894736842105,0.6,0.9024390243902439
38,7,3,12,0.75,5039,clinical_guild_split,0.6476251604621309,0.36853106738124597,0.3684210526315789,0.926829268292683,0.3684210526315789,0.7,0.926829268292683
34,7,7,12,0.6833333333333333,5039,brain_base,0.5988446726572529,0.217424789518001,0.3684210526315789,0.8292682926829268,0.3684210526315789,0.5,0.8292682926829268
37,3,4,16,0.6666666666666666,5039,brain_guild,0.5301668806161747,0.08742631518820035,0.15789473684210525,0.9024390243902439,0.15789473684210525,0.42857142857142855,0.9024390243902439
37,5,4,14,0.7,5039,brain_guild_split,0.582798459563543,0.21573203425626067,0.2631578947368421,0.9024390243902439,0.2631578947368421,0.5555555555555556,0.9024390243902439
40,18,1,1,0.9666666666666667,5039,AD_base,0.9614890885750962,0.9229781771501926,0.9473684210526315,0.975609756097561,0.9473684210526315,0.9473684210526315,0.975609756097561
39,18,2,1,0.95,5039,AD_guild,0.9492939666238767,0.8867155358917449,0.9473684210526315,0.9512195121951219,0.9473684210526315,0.9,0.9512195121951219
40,18,1,1,0.9666666666666667,5039,AD_guild_split,0.9614890885750962,0.9229781771501926,0.9473684210526315,0.975609756097561,0.9473684210526315,0.9473684210526315,0.975609756097561
35,8,4,13,0.7166666666666667,3924,clinical_base,0.6391941391941393,0.33195686496194077,0.38095238095238093,0.8974358974358975,0.38095238095238093,0.6666666666666666,0.8974358974358975
36,4,3,17,0.6666666666666666,3924,clinical_guild,0.5567765567765568,0.16871513464673743,0.19047619047619047,0.9230769230769231,0.19047619047619047,0.5714285714285714,0.9230769230769231
39,6,0,15,0.75,3924,clinical_guild_split,0.6428571428571428,0.454256762579498,0.2857142857142857,1.0,0.2857142857142857,1.0,1.0
38,7,1,14,0.75,3924,brain_base,0.6538461538461537,0.4317296984739163,0.3333333333333333,0.9743589743589743,0.3333333333333333,0.875,0.9743589743589743
36,3,3,18,0.65,3924,brain_guild,0.532967032967033,0.10482848367219184,0.14285714285714285,0.9230769230769231,0.14285714285714285,0.5,0.9230769230769231
37,2,2,19,0.65,3924,brain_guild_split,0.521978021978022,0.08404977220207888,0.09523809523809523,0.9487179487179487,0.09523809523809523,0.5,0.9487179487179487
38,18,1,3,0.9333333333333333,3924,AD_base,0.9157509157509157,0.8525825354681494,0.8571428571428571,0.9743589743589743,0.8571428571428571,0.9473684210526315,0.9743589743589743
38,19,1,2,0.95,3924,AD_guild,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,19,1,2,0.95,3924,AD_guild_split,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
32,3,7,18,0.5833333333333334,950,clinical_base,0.48168498168498164,-0.046880723093849545,0.14285714285714285,0.8205128205128205,0.14285714285714285,0.3,0.8205128205128205
36,2,3,19,0.6333333333333333,950,clinical_guild,0.5091575091575092,0.0316069770620507,0.09523809523809523,0.9230769230769231,0.09523809523809523,0.4,0.9230769230769231
39,2,0,19,0.6833333333333333,950,clinical_guild_split,0.5476190476190477,0.25306008943923786,0.09523809523809523,1.0,0.09523809523809523,1.0,1.0
38,1,1,20,0.65,950,brain_base,0.510989010989011,0.05839848217828566,0.047619047619047616,0.9743589743589743,0.047619047619047616,0.5,0.9743589743589743
35,2,4,19,0.6166666666666667,950,brain_guild,0.4963369963369964,-0.011647609296910204,0.09523809523809523,0.8974358974358975,0.09523809523809523,0.3333333333333333,0.8974358974358975
38,1,1,20,0.65,950,brain_guild_split,0.510989010989011,0.05839848217828566,0.047619047619047616,0.9743589743589743,0.047619047619047616,0.5,0.9743589743589743
39,19,0,2,0.9666666666666667,950,AD_base,0.9523809523809523,0.9276999394741537,0.9047619047619048,1.0,0.9047619047619048,1.0,1.0
39,19,0,2,0.9666666666666667,950,AD_guild,0.9523809523809523,0.9276999394741537,0.9047619047619048,1.0,0.9047619047619048,1.0,1.0
39,20,0,1,0.9833333333333333,950,AD_guild_split,0.9761904761904762,0.9636241116594315,0.9523809523809523,1.0,0.9523809523809523,1.0,1.0
32,9,7,12,0.6833333333333333,3947,clinical_base,0.6245421245421245,0.26865930502743096,0.42857142857142855,0.8205128205128205,0.42857142857142855,0.5625,0.8205128205128205
34,8,5,13,0.7,3947,clinical_guild,0.6263736263736264,0.29262254925367703,0.38095238095238093,0.8717948717948718,0.38095238095238093,0.6153846153846154,0.8717948717948718
35,12,4,9,0.7833333333333333,3947,clinical_guild_split,0.7344322344322345,0.5057116329928112,0.5714285714285714,0.8974358974358975,0.5714285714285714,0.75,0.8974358974358975
35,9,4,12,0.7333333333333333,3947,brain_base,0.6630036630036631,0.37744067947213417,0.42857142857142855,0.8974358974358975,0.42857142857142855,0.6923076923076923,0.8974358974358975
36,6,3,15,0.7,3947,brain_guild,0.6043956043956044,0.2788995520575487,0.2857142857142857,0.9230769230769231,0.2857142857142857,0.6666666666666666,0.9230769230769231
37,8,2,13,0.75,3947,brain_guild_split,0.6648351648351648,0.4219265078446459,0.38095238095238093,0.9487179487179487,0.38095238095238093,0.8,0.9487179487179487
38,19,1,2,0.95,3947,AD_base,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,20,1,1,0.9666666666666667,3947,AD_guild,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,20,1,1,0.9666666666666667,3947,AD_guild_split,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
36,6,6,12,0.7,9296,clinical_base,0.5952380952380952,0.21821789023599236,0.3333333333333333,0.8571428571428571,0.3333333333333333,0.5,0.8571428571428571
38,5,4,13,0.7166666666666667,9296,clinical_guild,0.5912698412698413,0.2342673936849873,0.2777777777777778,0.9047619047619048,0.2777777777777778,0.5555555555555556,0.9047619047619048
41,7,1,11,0.8,9296,clinical_guild_split,0.6825396825396826,0.49215456638754984,0.3888888888888889,0.9761904761904762,0.3888888888888889,0.875,0.9761904761904762
38,5,4,13,0.7166666666666667,9296,brain_base,0.5912698412698413,0.2342673936849873,0.2777777777777778,0.9047619047619048,0.2777777777777778,0.5555555555555556,0.9047619047619048
38,3,4,15,0.6833333333333333,9296,brain_guild,0.5357142857142857,0.10196377530661854,0.16666666666666666,0.9047619047619048,0.16666666666666666,0.42857142857142855,0.9047619047619048
40,3,2,15,0.7166666666666667,9296,brain_guild_split,0.5595238095238095,0.1973855084879307,0.16666666666666666,0.9523809523809523,0.16666666666666666,0.6,0.9523809523809523
41,18,1,0,0.9833333333333333,9296,AD_base,0.988095238095238,0.9616714772078809,1.0,0.9761904761904762,1.0,0.9473684210526315,0.9761904761904762
41,17,1,1,0.9666666666666667,9296,AD_guild,0.9603174603174603,0.9206349206349206,0.9444444444444444,0.9761904761904762,0.9444444444444444,0.9444444444444444,0.9761904761904762
41,18,1,0,0.9833333333333333,9296,AD_guild_split,0.988095238095238,0.9616714772078809,1.0,0.9761904761904762,1.0,0.9473684210526315,0.9761904761904762
35,7,8,10,0.7,1291,clinical_base,0.612859097127223,0.23489478196744015,0.4117647058823529,0.813953488372093,0.4117647058823529,0.4666666666666667,0.813953488372093
37,6,6,11,0.7166666666666667,1291,clinical_guild,0.606703146374829,0.2404111844729755,0.35294117647058826,0.8604651162790697,0.35294117647058826,0.5,0.8604651162790697
40,4,3,13,0.7333333333333333,1291,clinical_guild_split,0.5827633378932969,0.23234842185378762,0.23529411764705882,0.9302325581395349,0.23529411764705882,0.5714285714285714,0.9302325581395349
40,4,3,13,0.7333333333333333,1291,brain_base,0.5827633378932969,0.23234842185378762,0.23529411764705882,0.9302325581395349,0.23529411764705882,0.5714285714285714,0.9302325581395349
40,4,3,13,0.7333333333333333,1291,brain_guild,0.5827633378932969,0.23234842185378762,0.23529411764705882,0.9302325581395349,0.23529411764705882,0.5714285714285714,0.9302325581395349
39,6,4,11,0.75,1291,brain_guild_split,0.6299589603283176,0.3142750544499534,0.35294117647058826,0.9069767441860465,0.35294117647058826,0.6,0.9069767441860465
43,16,0,1,0.9833333333333333,1291,AD_base,0.9705882352941176,0.9590547931461917,0.9411764705882353,1.0,0.9411764705882353,1.0,1.0
43,16,0,1,0.9833333333333333,1291,AD_guild,0.9705882352941176,0.9590547931461917,0.9411764705882353,1.0,0.9411764705882353,1.0,1.0
43,16,0,1,0.9833333333333333,1291,AD_guild_split,0.9705882352941176,0.9590547931461917,0.9411764705882353,1.0,0.9411764705882353,1.0,1.0
35,4,5,16,0.65,1404,clinical_base,0.5375,0.09901475429766743,0.2,0.875,0.2,0.4444444444444444,0.875
34,5,6,15,0.65,1404,clinical_guild,0.55,0.12182898077463454,0.25,0.85,0.25,0.45454545454545453,0.85
38,2,2,18,0.6666666666666666,1404,clinical_guild_split,0.5249999999999999,0.09449111825230681,0.1,0.95,0.1,0.5,0.95
39,2,1,18,0.6833333333333333,1404,brain_base,0.5375,0.16222142113076254,0.1,0.975,0.1,0.6666666666666666,0.975
38,2,2,18,0.6666666666666666,1404,brain_guild,0.5249999999999999,0.09449111825230681,0.1,0.95,0.1,0.5,0.95
39,1,1,19,0.6666666666666666,1404,brain_guild_split,0.5125,0.06565321642986127,0.05,0.975,0.05,0.5,0.975
39,17,1,3,0.9333333333333333,1404,AD_base,0.9125,0.8486684247915055,0.85,0.975,0.85,0.9444444444444444,0.975
39,19,1,1,0.9666666666666667,1404,AD_guild,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,18,1,2,0.95,1404,AD_guild_split,0.9374999999999999,0.8867155358917449,0.9,0.975,0.9,0.9473684210526315,0.975
36,7,4,13,0.7166666666666667,7963,clinical_base,0.625,0.30457245193658633,0.35,0.9,0.35,0.6363636363636364,0.9
32,6,8,14,0.6333333333333333,7963,clinical_guild,0.55,0.11145564251507058,0.3,0.8,0.3,0.42857142857142855,0.8
37,7,3,13,0.7333333333333333,7963,clinical_guild_split,0.6375000000000002,0.3478505426185217,0.35,0.925,0.35,0.7,0.925
38,7,2,13,0.75,7963,brain_base,0.65,0.3960590171906697,0.35,0.95,0.35,0.7777777777777778,0.95
36,5,4,15,0.6833333333333333,7963,brain_guild,0.575,0.19802950859533486,0.25,0.9,0.25,0.5555555555555556,0.9
36,7,4,13,0.7166666666666667,7963,brain_guild_split,0.625,0.30457245193658633,0.35,0.9,0.35,0.6363636363636364,0.9
39,19,1,1,0.9666666666666667,7963,AD_base,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,16,1,4,0.9166666666666666,7963,AD_guild,0.8875,0.8107519604972092,0.8,0.975,0.8,0.9411764705882353,0.975
39,19,1,1,0.9666666666666667,7963,AD_guild_split,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
30,5,8,17,0.5833333333333334,1134,clinical_base,0.5083732057416268,0.019588640315333763,0.22727272727272727,0.7894736842105263,0.22727272727272727,0.38461538461538464,0.7894736842105263
31,6,7,16,0.6166666666666667,1134,clinical_guild,0.5442583732057417,0.10353995595247846,0.2727272727272727,0.8157894736842105,0.2727272727272727,0.46153846153846156,0.8157894736842105
33,4,5,18,0.6166666666666667,1134,clinical_guild_split,0.5251196172248804,0.06780157913100437,0.18181818181818182,0.868421052631579,0.18181818181818182,0.4444444444444444,0.868421052631579
33,7,5,15,0.6666666666666666,1134,brain_base,0.5933014354066986,0.22480720075647426,0.3181818181818182,0.868421052631579,0.3181818181818182,0.5833333333333334,0.868421052631579
32,6,6,16,0.6333333333333333,1134,brain_guild,0.5574162679425836,0.13834289277321493,0.2727272727272727,0.8421052631578947,0.2727272727272727,0.5,0.8421052631578947
33,5,5,17,0.6333333333333333,1134,brain_guild_split,0.5478468899521531,0.12373764497794919,0.22727272727272727,0.868421052631579,0.22727272727272727,0.5,0.868421052631579
37,20,1,2,0.95,1134,AD_base,0.9413875598086126,0.8918899540888059,0.9090909090909091,0.9736842105263158,0.9090909090909091,0.9523809523809523,0.9736842105263158
37,20,1,2,0.95,1134,AD_guild,0.9413875598086126,0.8918899540888059,0.9090909090909091,0.9736842105263158,0.9090909090909091,0.9523809523809523,0.9736842105263158
37,19,1,3,0.9333333333333333,1134,AD_guild_split,0.9186602870813398,0.8559529790779073,0.8636363636363636,0.9736842105263158,0.8636363636363636,0.95,0.9736842105263158
33,5,6,16,0.6333333333333333,8728,clinical_base,0.5421245421245422,0.10385149606102373,0.23809523809523808,0.8461538461538461,0.23809523809523808,0.45454545454545453,0.8461538461538461
36,6,3,15,0.7,8728,clinical_guild,0.6043956043956044,0.2788995520575487,0.2857142857142857,0.9230769230769231,0.2857142857142857,0.6666666666666666,0.9230769230769231
39,3,0,18,0.7,8728,clinical_guild_split,0.5714285714285714,0.3126409456585232,0.14285714285714285,1.0,0.14285714285714285,1.0,1.0
35,4,4,17,0.65,8728,brain_base,0.5439560439560439,0.12335134242111893,0.19047619047619047,0.8974358974358975,0.19047619047619047,0.5,0.8974358974358975
34,1,5,20,0.5833333333333334,8728,brain_guild,0.45970695970695974,-0.12812370226601225,0.047619047619047616,0.8717948717948718,0.047619047619047616,0.16666666666666666,0.8717948717948718
36,1,3,20,0.6166666666666667,8728,brain_guild_split,0.4853479853479854,-0.056033181468052584,0.047619047619047616,0.9230769230769231,0.047619047619047616,0.25,0.9230769230769231
38,19,1,2,0.95,8728,AD_base,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,20,1,1,0.9666666666666667,8728,AD_guild,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,19,1,2,0.95,8728,AD_guild_split,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
33,4,6,17,0.6166666666666667,2061,clinical_base,0.5183150183150182,0.046880723093849545,0.19047619047619047,0.8461538461538461,0.19047619047619047,0.4,0.8461538461538461
31,7,8,14,0.6333333333333333,2061,clinical_guild,0.5641025641025641,0.14121975762272057,0.3333333333333333,0.7948717948717948,0.3333333333333333,0.4666666666666667,0.7948717948717948
35,5,4,16,0.6666666666666666,2061,clinical_guild_split,0.5677655677655677,0.1810400601075316,0.23809523809523808,0.8974358974358975,0.23809523809523808,0.5555555555555556,0.8974358974358975
33,5,6,16,0.6333333333333333,2061,brain_base,0.5421245421245422,0.10385149606102373,0.23809523809523808,0.8461538461538461,0.23809523809523808,0.45454545454545453,0.8461538461538461
35,3,4,18,0.6333333333333333,2061,brain_guild,0.5201465201465201,0.05986666068110038,0.14285714285714285,0.8974358974358975,0.14285714285714285,0.42857142857142855,0.8974358974358975
36,5,3,16,0.6833333333333333,2061,brain_guild_split,0.5805860805860806,0.2261441277720514,0.23809523809523808,0.9230769230769231,0.23809523809523808,0.625,0.9230769230769231
38,20,1,1,0.9666666666666667,2061,AD_base,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,19,1,2,0.95,2061,AD_guild,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,19,1,2,0.95,2061,AD_guild_split,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
32,3,6,19,0.5833333333333334,2104,clinical_base,0.48923444976076547,-0.029057819627573304,0.13636363636363635,0.8421052631578947,0.13636363636363635,0.3333333333333333,0.8421052631578947
34,3,4,19,0.6166666666666667,2104,clinical_guild,0.5155502392344496,0.04668563329666866,0.13636363636363635,0.8947368421052632,0.13636363636363635,0.42857142857142855,0.8947368421052632
34,3,4,19,0.6166666666666667,2104,clinical_guild_split,0.5155502392344496,0.04668563329666866,0.13636363636363635,0.8947368421052632,0.13636363636363635,0.42857142857142855,0.8947368421052632
33,3,5,19,0.6,2104,brain_base,0.5023923444976076,0.006782818363629781,0.13636363636363635,0.868421052631579,0.13636363636363635,0.375,0.868421052631579
34,2,4,20,0.6,2104,brain_guild,0.49282296650717705,-0.02305714879553582,0.09090909090909091,0.8947368421052632,0.09090909090909091,0.3333333333333333,0.8947368421052632
33,1,5,21,0.5666666666666667,2104,brain_guild_split,0.4569377990430622,-0.13834289277321493,0.045454545454545456,0.868421052631579,0.045454545454545456,0.16666666666666666,0.868421052631579
38,20,0,2,0.9666666666666667,2104,AD_base,0.9545454545454546,0.929320377284585,0.9090909090909091,1.0,0.9090909090909091,1.0,1.0
38,20,0,2,0.9666666666666667,2104,AD_guild,0.9545454545454546,0.929320377284585,0.9090909090909091,1.0,0.9090909090909091,1.0,1.0
38,21,0,1,0.9833333333333333,2104,AD_guild_split,0.9772727272727273,0.9644013324700097,0.9545454545454546,1.0,0.9545454545454546,1.0,1.0
34,8,6,12,0.7,7788,clinical_base,0.625,0.2786391062876764,0.4,0.85,0.4,0.5714285714285714,0.85
36,7,4,13,0.7166666666666667,7788,clinical_guild,0.625,0.30457245193658633,0.35,0.9,0.35,0.6363636363636364,0.9
36,4,4,16,0.6666666666666666,7788,clinical_guild_split,0.55,0.1386750490563073,0.2,0.9,0.2,0.5,0.9
35,5,5,15,0.6666666666666666,7788,brain_base,0.5625,0.15811388300841894,0.25,0.875,0.25,0.5,0.875
35,3,5,17,0.6333333333333333,7788,brain_guild,0.5125,0.03466876226407682,0.15,0.875,0.15,0.375,0.875
38,2,2,18,0.6666666666666666,7788,brain_guild_split,0.5249999999999999,0.09449111825230681,0.1,0.95,0.1,0.5,0.95
39,19,1,1,0.9666666666666667,7788,AD_base,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,19,1,1,0.9666666666666667,7788,AD_guild,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,19,1,1,0.9666666666666667,7788,AD_guild_split,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
32,7,5,16,0.65,9008,clinical_base,0.5846063454759107,0.20567735105731827,0.30434782608695654,0.8648648648648649,0.30434782608695654,0.5833333333333334,0.8648648648648649
31,8,6,15,0.65,9008,clinical_guild,0.5928319623971798,0.21342700658302088,0.34782608695652173,0.8378378378378378,0.34782608695652173,0.5714285714285714,0.8378378378378378
33,6,4,17,0.65,9008,clinical_guild_split,0.5763807285546416,0.19929369997170918,0.2608695652173913,0.8918918918918919,0.2608695652173913,0.6,0.8918918918918919
33,4,4,19,0.6166666666666667,9008,brain_base,0.5329024676850763,0.0941188434079151,0.17391304347826086,0.8918918918918919,0.17391304347826086,0.5,0.8918918918918919
33,4,4,19,0.6166666666666667,9008,brain_guild,0.5329024676850763,0.0941188434079151,0.17391304347826086,0.8918918918918919,0.17391304347826086,0.5,0.8918918918918919
34,5,3,18,0.65,9008,brain_guild_split,0.5681551116333725,0.19496046134496697,0.21739130434782608,0.918918918918919,0.21739130434782608,0.625,0.918918918918919
37,22,0,1,0.9833333333333333,9008,AD_base,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
37,22,0,1,0.9833333333333333,9008,AD_guild,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
37,22,0,1,0.9833333333333333,9008,AD_guild_split,0.9782608695652174,0.9650648239452498,0.9565217391304348,1.0,0.9565217391304348,1.0,1.0
33,5,7,15,0.6333333333333333,2706,clinical_base,0.5375,0.08838834764831843,0.25,0.825,0.25,0.4166666666666667,0.825
34,5,6,15,0.65,2706,clinical_guild,0.55,0.12182898077463454,0.25,0.85,0.25,0.45454545454545453,0.85
35,4,5,16,0.65,2706,clinical_guild_split,0.5375,0.09901475429766743,0.2,0.875,0.2,0.4444444444444444,0.875
35,2,5,18,0.6166666666666667,2706,brain_base,0.48750000000000004,-0.036711154910717615,0.1,0.875,0.1,0.2857142857142857,0.875
36,4,4,16,0.6666666666666666,2706,brain_guild,0.55,0.1386750490563073,0.2,0.9,0.2,0.5,0.9
35,4,5,16,0.65,2706,brain_guild_split,0.5375,0.09901475429766743,0.2,0.875,0.2,0.4444444444444444,0.875
39,19,1,1,0.9666666666666667,2706,AD_base,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,19,1,1,0.9666666666666667,2706,AD_guild,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
39,19,1,1,0.9666666666666667,2706,AD_guild_split,0.9624999999999999,0.925,0.95,0.975,0.95,0.95,0.975
29,6,6,19,0.5833333333333334,4343,clinical_base,0.5342857142857143,0.08451542547285167,0.24,0.8285714285714286,0.24,0.5,0.8285714285714286
30,8,5,17,0.6333333333333333,4343,clinical_guild,0.5885714285714287,0.2119859445404849,0.32,0.8571428571428571,0.32,0.6153846153846154,0.8571428571428571
33,4,2,21,0.6166666666666667,4343,clinical_guild_split,0.5514285714285714,0.1690308509457033,0.16,0.9428571428571428,0.16,0.6666666666666666,0.9428571428571428
34,5,1,20,0.65,4343,brain_base,0.5857142857142857,0.2817180849095055,0.2,0.9714285714285714,0.2,0.8333333333333334,0.9714285714285714
32,4,3,21,0.6,4343,brain_guild,0.5371428571428571,0.11408337884059093,0.16,0.9142857142857143,0.16,0.5714285714285714,0.9142857142857143
33,4,2,21,0.6166666666666667,4343,brain_guild_split,0.5514285714285714,0.1690308509457033,0.16,0.9428571428571428,0.16,0.6666666666666666,0.9428571428571428
34,23,1,2,0.95,4343,AD_base,0.9457142857142856,0.8970852271450604,0.92,0.9714285714285714,0.92,0.9583333333333334,0.9714285714285714
34,24,1,1,0.9666666666666667,4343,AD_guild,0.9657142857142856,0.9314285714285714,0.96,0.9714285714285714,0.96,0.96,0.9714285714285714
34,24,1,1,0.9666666666666667,4343,AD_guild_split,0.9657142857142856,0.9314285714285714,0.96,0.9714285714285714,0.96,0.96,0.9714285714285714
29,5,10,16,0.5666666666666667,8646,clinical_base,0.4908424908424909,-0.02017425108896008,0.23809523809523808,0.7435897435897436,0.23809523809523808,0.3333333333333333,0.7435897435897436
32,5,7,16,0.6166666666666667,8646,clinical_guild,0.5293040293040293,0.06988565578146122,0.23809523809523808,0.8205128205128205,0.23809523809523808,0.4166666666666667,0.8205128205128205
35,4,4,17,0.65,8646,clinical_guild_split,0.5439560439560439,0.12335134242111893,0.19047619047619047,0.8974358974358975,0.19047619047619047,0.5,0.8974358974358975
36,3,3,18,0.65,8646,brain_base,0.532967032967033,0.10482848367219184,0.14285714285714285,0.9230769230769231,0.14285714285714285,0.5,0.9230769230769231
32,4,7,17,0.6,8646,brain_guild,0.5054945054945055,0.013545847312307442,0.19047619047619047,0.8205128205128205,0.19047619047619047,0.36363636363636365,0.8205128205128205
35,3,4,18,0.6333333333333333,8646,brain_guild_split,0.5201465201465201,0.05986666068110038,0.14285714285714285,0.8974358974358975,0.14285714285714285,0.42857142857142855,0.8974358974358975
38,19,1,2,0.95,8646,AD_base,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,20,1,1,0.9666666666666667,8646,AD_guild,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,20,1,1,0.9666666666666667,8646,AD_guild_split,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
32,6,7,15,0.6333333333333333,9939,clinical_base,0.553113553113553,0.12298628881676282,0.2857142857142857,0.8205128205128205,0.2857142857142857,0.46153846153846156,0.8205128205128205
32,4,7,17,0.6,9939,clinical_guild,0.5054945054945055,0.013545847312307442,0.19047619047619047,0.8205128205128205,0.19047619047619047,0.36363636363636365,0.8205128205128205
33,4,6,17,0.6166666666666667,9939,clinical_guild_split,0.5183150183150182,0.046880723093849545,0.19047619047619047,0.8461538461538461,0.19047619047619047,0.4,0.8461538461538461
34,4,5,17,0.6333333333333333,9939,brain_base,0.5311355311355311,0.08318056815751451,0.19047619047619047,0.8717948717948718,0.19047619047619047,0.4444444444444444,0.8717948717948718
35,5,4,16,0.6666666666666666,9939,brain_guild,0.5677655677655677,0.1810400601075316,0.23809523809523808,0.8974358974358975,0.23809523809523808,0.5555555555555556,0.8974358974358975
37,2,2,19,0.65,9939,brain_guild_split,0.521978021978022,0.08404977220207888,0.09523809523809523,0.9487179487179487,0.09523809523809523,0.5,0.9487179487179487
38,19,1,2,0.95,9939,AD_base,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
38,20,1,1,0.9666666666666667,9939,AD_guild,0.9633699633699633,0.9267399267399268,0.9523809523809523,0.9743589743589743,0.9523809523809523,0.9523809523809523,0.9743589743589743
38,19,1,2,0.95,9939,AD_guild_split,0.9395604395604394,0.8894991799933214,0.9047619047619048,0.9743589743589743,0.9047619047619048,0.95,0.9743589743589743
33,6,5,16,0.65,6933,clinical_base,0.5705741626794258,0.17578608179692395,0.2727272727272727,0.868421052631579,0.2727272727272727,0.5454545454545454,0.868421052631579
