,tn,tp,fp,fn,accuracy_score,seed,feature_set,ROC-AUC,MCC,sensitivity,specificity,recall_sensitivity,precision,recall_specificty
686,46,4,6,24,0.625,7574,clinical_guild_split,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
687,47,8,5,20,0.6875,7574,brain_base,0.5947802197802197,0.2450864589325623,0.2857142857142857,0.9038461538461539,0.2857142857142857,0.6153846153846154,0.9038461538461539
688,45,6,7,22,0.6375,7574,brain_guild,0.5398351648351648,0.10300735230498996,0.21428571428571427,0.8653846153846154,0.21428571428571427,0.46153846153846156,0.8653846153846154
689,47,6,5,22,0.6625,7574,brain_guild_split,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
690,52,26,0,2,0.975,7574,AD_base,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
691,52,25,0,3,0.9625,7574,AD_guild,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
692,52,25,0,3,0.9625,7574,AD_guild_split,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
693,48,10,4,18,0.725,6217,clinical_base,0.6401098901098902,0.3517576004121235,0.35714285714285715,0.9230769230769231,0.35714285714285715,0.7142857142857143,0.9230769230769231
694,46,8,6,20,0.675,6217,clinical_guild,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
695,47,9,5,19,0.7,6217,clinical_guild_split,0.6126373626373627,0.28278552189994244,0.32142857142857145,0.9038461538461539,0.32142857142857145,0.6428571428571429,0.9038461538461539
696,49,10,3,18,0.7375,6217,brain_base,0.6497252747252747,0.38716556556013465,0.35714285714285715,0.9423076923076923,0.35714285714285715,0.7692307692307693,0.9423076923076923
697,49,6,3,22,0.6875,6217,brain_guild,0.5782967032967032,0.2363761911890191,0.21428571428571427,0.9423076923076923,0.21428571428571427,0.6666666666666666,0.9423076923076923
698,49,5,3,23,0.675,6217,brain_guild_split,0.5604395604395604,0.19218555339901836,0.17857142857142858,0.9423076923076923,0.17857142857142858,0.625,0.9423076923076923
699,52,27,0,1,0.9875,6217,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
700,52,27,0,1,0.9875,6217,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
701,52,27,0,1,0.9875,6217,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
702,46,4,6,24,0.625,4423,clinical_base,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
703,48,2,4,26,0.625,4423,clinical_guild,0.49725274725274726,-0.009949879346007117,0.07142857142857142,0.9230769230769231,0.07142857142857142,0.3333333333333333,0.9230769230769231
704,49,2,3,26,0.6375,4423,clinical_guild_split,0.5068681318681318,0.027066598098038335,0.07142857142857142,0.9423076923076923,0.07142857142857142,0.4,0.9423076923076923
705,49,9,3,19,0.725,4423,brain_base,0.6318681318681318,0.3522941710200615,0.32142857142857145,0.9423076923076923,0.32142857142857145,0.75,0.9423076923076923
706,49,5,3,23,0.675,4423,brain_guild,0.5604395604395604,0.19218555339901836,0.17857142857142858,0.9423076923076923,0.17857142857142858,0.625,0.9423076923076923
707,48,7,4,21,0.6875,4423,brain_guild_split,0.5865384615384616,0.23971707251587068,0.25,0.9230769230769231,0.25,0.6363636363636364,0.9230769230769231
708,52,26,0,2,0.975,4423,AD_base,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
709,52,27,0,1,0.9875,4423,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
710,52,27,0,1,0.9875,4423,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
711,43,7,9,21,0.625,9126,clinical_base,0.5384615384615384,0.09172492321316786,0.25,0.8269230769230769,0.25,0.4375,0.8269230769230769
712,42,6,10,22,0.6,9126,clinical_guild,0.510989010989011,0.026207120918047958,0.21428571428571427,0.8076923076923077,0.21428571428571427,0.375,0.8076923076923077
713,47,6,5,22,0.6625,9126,clinical_guild_split,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
714,45,11,7,17,0.7,9126,brain_base,0.6291208791208791,0.29496810637826143,0.39285714285714285,0.8653846153846154,0.39285714285714285,0.6111111111111112,0.8653846153846154
715,44,5,8,23,0.6125,9126,brain_guild,0.5123626373626373,0.03196779899120378,0.17857142857142858,0.8461538461538461,0.17857142857142858,0.38461538461538464,0.8461538461538461
716,45,9,7,19,0.675,9126,brain_guild_split,0.5934065934065934,0.22276052780340766,0.32142857142857145,0.8653846153846154,0.32142857142857145,0.5625,0.8653846153846154
717,52,27,0,1,0.9875,9126,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
718,52,27,0,1,0.9875,9126,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
719,52,27,0,1,0.9875,9126,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
720,42,7,10,21,0.6125,3599,clinical_base,0.5288461538461539,0.06726727939963124,0.25,0.8076923076923077,0.25,0.4117647058823529,0.8076923076923077
721,43,7,9,21,0.625,3599,clinical_guild,0.5384615384615384,0.09172492321316786,0.25,0.8269230769230769,0.25,0.4375,0.8269230769230769
722,45,5,7,23,0.625,3599,clinical_guild_split,0.521978021978022,0.05871569517001025,0.17857142857142858,0.8653846153846154,0.17857142857142858,0.4166666666666667,0.8653846153846154
723,45,9,7,19,0.675,3599,brain_base,0.5934065934065934,0.22276052780340766,0.32142857142857145,0.8653846153846154,0.32142857142857145,0.5625,0.8653846153846154
724,48,12,4,16,0.75,3599,brain_guild,0.675824175824176,0.4193139346887673,0.42857142857142855,0.9230769230769231,0.42857142857142855,0.75,0.9230769230769231
725,47,6,5,22,0.6625,3599,brain_guild_split,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
726,52,26,0,2,0.975,3599,AD_base,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
727,52,27,0,1,0.9875,3599,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
728,52,25,0,3,0.9625,3599,AD_guild_split,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
729,46,8,6,20,0.675,5314,clinical_base,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
730,49,6,3,22,0.6875,5314,clinical_guild,0.5782967032967032,0.2363761911890191,0.21428571428571427,0.9423076923076923,0.21428571428571427,0.6666666666666666,0.9423076923076923
731,48,6,4,22,0.675,5314,clinical_guild_split,0.5686813186813187,0.19810721293758182,0.21428571428571427,0.9230769230769231,0.21428571428571427,0.6,0.9230769230769231
732,48,10,4,18,0.725,5314,brain_base,0.6401098901098902,0.3517576004121235,0.35714285714285715,0.9230769230769231,0.35714285714285715,0.7142857142857143,0.9230769230769231
733,48,6,4,22,0.675,5314,brain_guild,0.5686813186813187,0.19810721293758182,0.21428571428571427,0.9230769230769231,0.21428571428571427,0.6,0.9230769230769231
734,51,2,1,26,0.6625,5314,brain_guild_split,0.526098901098901,0.13104694917314405,0.07142857142857142,0.9807692307692307,0.07142857142857142,0.6666666666666666,0.9807692307692307
735,52,22,0,6,0.925,5314,AD_base,0.8928571428571428,0.8393053660837311,0.7857142857142857,1.0,0.7857142857142857,1.0,1.0
736,52,27,0,1,0.9875,5314,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
737,52,25,0,3,0.9625,5314,AD_guild_split,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
738,40,7,12,21,0.5875,917,clinical_base,0.5096153846153846,0.021554384503823975,0.25,0.7692307692307693,0.25,0.3684210526315789,0.7692307692307693
739,44,4,8,24,0.6,917,clinical_guild,0.49450549450549447,-0.014678923792502562,0.14285714285714285,0.8461538461538461,0.14285714285714285,0.3333333333333333,0.8461538461538461
740,45,7,7,21,0.65,917,clinical_guild_split,0.5576923076923077,0.14484136487558028,0.25,0.8653846153846154,0.25,0.5,0.8653846153846154
741,46,3,6,25,0.6125,917,brain_base,0.4958791208791209,-0.01244085216784311,0.10714285714285714,0.8846153846153846,0.10714285714285714,0.3333333333333333,0.8846153846153846
742,45,4,7,24,0.6125,917,brain_guild,0.5041208791208791,0.011415098691231938,0.14285714285714285,0.8653846153846154,0.14285714285714285,0.36363636363636365,0.8653846153846154
743,47,5,5,23,0.65,917,brain_guild_split,0.5412087912087912,0.1188643277625491,0.17857142857142858,0.9038461538461539,0.17857142857142858,0.5,0.9038461538461539
744,52,27,0,1,0.9875,917,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
745,52,26,0,2,0.975,917,AD_guild,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
746,52,27,0,1,0.9875,917,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
747,41,8,11,20,0.6125,3753,clinical_base,0.5370879120879121,0.08313834022903534,0.2857142857142857,0.7884615384615384,0.2857142857142857,0.42105263157894735,0.7884615384615384
748,43,7,9,21,0.625,3753,clinical_guild,0.5384615384615384,0.09172492321316786,0.25,0.8269230769230769,0.25,0.4375,0.8269230769230769
749,46,10,6,18,0.7,3753,clinical_guild_split,0.6208791208791209,0.28827833009852755,0.35714285714285715,0.8846153846153846,0.35714285714285715,0.625,0.8846153846153846
750,48,8,4,20,0.7,3753,brain_base,0.6043956043956044,0.2788995520575487,0.2857142857142857,0.9230769230769231,0.2857142857142857,0.6666666666666666,0.9230769230769231
751,45,7,7,21,0.65,3753,brain_guild,0.5576923076923077,0.14484136487558028,0.25,0.8653846153846154,0.25,0.5,0.8653846153846154
752,48,5,4,23,0.6625,3753,brain_guild_split,0.5508241758241759,0.15343717673673168,0.17857142857142858,0.9230769230769231,0.17857142857142858,0.5555555555555556,0.9230769230769231
753,52,27,0,1,0.9875,3753,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
754,52,27,0,1,0.9875,3753,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
755,52,26,0,2,0.975,3753,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
756,45,7,7,21,0.65,526,clinical_base,0.5576923076923077,0.14484136487558028,0.25,0.8653846153846154,0.25,0.5,0.8653846153846154
757,46,8,6,20,0.675,526,clinical_guild,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
758,44,6,8,22,0.625,526,clinical_guild_split,0.5302197802197802,0.0758692863633992,0.21428571428571427,0.8461538461538461,0.21428571428571427,0.42857142857142855,0.8461538461538461
759,47,10,5,18,0.7125,526,brain_base,0.6304945054945056,0.31893383957568117,0.35714285714285715,0.9038461538461539,0.35714285714285715,0.6666666666666666,0.9038461538461539
760,46,11,6,17,0.7125,526,brain_guild,0.6387362637362637,0.32352358187441693,0.39285714285714285,0.8846153846153846,0.39285714285714285,0.6470588235294118,0.8846153846153846
761,46,7,6,21,0.6625,526,brain_guild_split,0.5673076923076923,0.17404690561877614,0.25,0.8846153846153846,0.25,0.5384615384615384,0.8846153846153846
762,52,27,0,1,0.9875,526,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
763,52,27,0,1,0.9875,526,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
764,52,27,0,1,0.9875,526,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
765,43,6,9,22,0.6125,5169,clinical_base,0.5206043956043955,0.050357974669844395,0.21428571428571427,0.8269230769230769,0.21428571428571427,0.4,0.8269230769230769
766,45,5,7,23,0.625,5169,clinical_guild,0.521978021978022,0.05871569517001025,0.17857142857142858,0.8653846153846154,0.17857142857142858,0.4166666666666667,0.8653846153846154
767,48,4,4,24,0.65,5169,clinical_guild_split,0.532967032967033,0.10482848367219183,0.14285714285714285,0.9230769230769231,0.14285714285714285,0.5,0.9230769230769231
768,46,8,6,20,0.675,5169,brain_base,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
769,46,6,6,22,0.65,5169,brain_guild,0.5494505494505494,0.13211031413252305,0.21428571428571427,0.8846153846153846,0.21428571428571427,0.5,0.8846153846153846
770,46,6,6,22,0.65,5169,brain_guild_split,0.5494505494505494,0.13211031413252305,0.21428571428571427,0.8846153846153846,0.21428571428571427,0.5,0.8846153846153846
771,52,24,0,4,0.95,5169,AD_base,0.9285714285714286,0.8921425711997711,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0
772,52,27,0,1,0.9875,5169,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
773,52,27,0,1,0.9875,5169,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
774,45,10,7,18,0.6875,6573,clinical_base,0.6112637362637363,0.2594595062557205,0.35714285714285715,0.8653846153846154,0.35714285714285715,0.5882352941176471,0.8653846153846154
775,44,8,8,20,0.65,6573,clinical_guild,0.5659340659340659,0.15724272550828775,0.2857142857142857,0.8461538461538461,0.2857142857142857,0.5,0.8461538461538461
776,46,9,6,19,0.6875,6573,clinical_guild_split,0.603021978021978,0.251789873349222,0.32142857142857145,0.8846153846153846,0.32142857142857145,0.6,0.8846153846153846
777,47,10,5,18,0.7125,6573,brain_base,0.6304945054945056,0.31893383957568117,0.35714285714285715,0.9038461538461539,0.35714285714285715,0.6666666666666666,0.9038461538461539
778,47,8,5,20,0.6875,6573,brain_guild,0.5947802197802197,0.2450864589325623,0.2857142857142857,0.9038461538461539,0.2857142857142857,0.6153846153846154,0.9038461538461539
779,45,6,7,22,0.6375,6573,brain_guild_split,0.5398351648351648,0.10300735230498996,0.21428571428571427,0.8653846153846154,0.21428571428571427,0.46153846153846156,0.8653846153846154
780,52,25,0,3,0.9625,6573,AD_base,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
781,52,27,0,1,0.9875,6573,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
782,52,26,0,2,0.975,6573,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
783,45,10,7,18,0.6875,4387,clinical_base,0.6112637362637363,0.2594595062557205,0.35714285714285715,0.8653846153846154,0.35714285714285715,0.5882352941176471,0.8653846153846154
784,46,8,6,20,0.675,4387,clinical_guild,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
785,46,8,6,20,0.675,4387,clinical_guild_split,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
786,49,9,3,19,0.725,4387,brain_base,0.6318681318681318,0.3522941710200615,0.32142857142857145,0.9423076923076923,0.32142857142857145,0.75,0.9423076923076923
787,46,9,6,19,0.6875,4387,brain_guild,0.603021978021978,0.251789873349222,0.32142857142857145,0.8846153846153846,0.32142857142857145,0.6,0.8846153846153846
788,47,7,5,21,0.675,4387,brain_guild_split,0.5769230769230769,0.20550493309503587,0.25,0.9038461538461539,0.25,0.5833333333333334,0.9038461538461539
789,52,27,0,1,0.9875,4387,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
790,52,27,0,1,0.9875,4387,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
791,52,27,0,1,0.9875,4387,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
792,46,5,6,23,0.6375,1085,clinical_base,0.5315934065934066,0.08751575663277819,0.17857142857142858,0.8846153846153846,0.17857142857142858,0.45454545454545453,0.8846153846153846
793,46,5,6,23,0.6375,1085,clinical_guild,0.5315934065934066,0.08751575663277819,0.17857142857142858,0.8846153846153846,0.17857142857142858,0.45454545454545453,0.8846153846153846
794,50,4,2,24,0.675,1085,clinical_guild_split,0.5521978021978021,0.18904770757413522,0.14285714285714285,0.9615384615384616,0.14285714285714285,0.6666666666666666,0.9615384615384616
795,49,6,3,22,0.6875,1085,brain_base,0.5782967032967032,0.2363761911890191,0.21428571428571427,0.9423076923076923,0.21428571428571427,0.6666666666666666,0.9423076923076923
796,47,6,5,22,0.6625,1085,brain_guild,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
797,50,7,2,21,0.7125,1085,brain_guild_split,0.6057692307692307,0.3193152056413065,0.25,0.9615384615384616,0.25,0.7777777777777778,0.9615384615384616
798,52,27,0,1,0.9875,1085,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
799,52,26,0,2,0.975,1085,AD_guild,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
800,52,27,0,1,0.9875,1085,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
801,44,8,8,20,0.65,3457,clinical_base,0.5659340659340659,0.15724272550828775,0.2857142857142857,0.8461538461538461,0.2857142857142857,0.5,0.8461538461538461
802,44,8,8,20,0.65,3457,clinical_guild,0.5659340659340659,0.15724272550828775,0.2857142857142857,0.8461538461538461,0.2857142857142857,0.5,0.8461538461538461
803,45,5,7,23,0.625,3457,clinical_guild_split,0.521978021978022,0.05871569517001025,0.17857142857142858,0.8653846153846154,0.17857142857142858,0.4166666666666667,0.8653846153846154
804,46,5,6,23,0.6375,3457,brain_base,0.5315934065934066,0.08751575663277819,0.17857142857142858,0.8846153846153846,0.17857142857142858,0.45454545454545453,0.8846153846153846
805,47,7,5,21,0.675,3457,brain_guild,0.5769230769230769,0.20550493309503587,0.25,0.9038461538461539,0.25,0.5833333333333334,0.9038461538461539
806,47,4,5,24,0.6375,3457,brain_guild_split,0.5233516483516483,0.07049816228444429,0.14285714285714285,0.9038461538461539,0.14285714285714285,0.4444444444444444,0.9038461538461539
807,52,28,0,0,1.0,3457,AD_base,1.0,1.0,1.0,1.0,1.0,1.0,1.0
808,52,27,0,1,0.9875,3457,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
809,52,27,0,1,0.9875,3457,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
810,44,8,8,20,0.65,9293,clinical_base,0.5659340659340659,0.15724272550828775,0.2857142857142857,0.8461538461538461,0.2857142857142857,0.5,0.8461538461538461
811,43,7,9,21,0.625,9293,clinical_guild,0.5384615384615384,0.09172492321316786,0.25,0.8269230769230769,0.25,0.4375,0.8269230769230769
812,46,4,6,24,0.625,9293,clinical_guild_split,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
813,48,7,4,21,0.6875,9293,brain_base,0.5865384615384616,0.23971707251587068,0.25,0.9230769230769231,0.25,0.6363636363636364,0.9230769230769231
814,47,5,5,23,0.65,9293,brain_guild,0.5412087912087912,0.1188643277625491,0.17857142857142858,0.9038461538461539,0.17857142857142858,0.5,0.9038461538461539
815,46,5,6,23,0.6375,9293,brain_guild_split,0.5315934065934066,0.08751575663277819,0.17857142857142858,0.8846153846153846,0.17857142857142858,0.45454545454545453,0.8846153846153846
816,52,25,0,3,0.9625,9293,AD_base,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
817,52,25,0,3,0.9625,9293,AD_guild,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
818,52,25,0,3,0.9625,9293,AD_guild_split,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
819,47,7,5,21,0.675,5156,clinical_base,0.5769230769230769,0.20550493309503587,0.25,0.9038461538461539,0.25,0.5833333333333334,0.9038461538461539
820,46,2,6,26,0.6,5156,clinical_guild,0.478021978021978,-0.06988565578146122,0.07142857142857142,0.8846153846153846,0.07142857142857142,0.25,0.8846153846153846
821,47,2,5,26,0.6125,5156,clinical_guild_split,0.4876373626373626,-0.04173605184607686,0.07142857142857142,0.9038461538461539,0.07142857142857142,0.2857142857142857,0.9038461538461539
822,49,4,3,24,0.6625,5156,brain_base,0.5425824175824175,0.14375751191426472,0.14285714285714285,0.9423076923076923,0.14285714285714285,0.5714285714285714,0.9423076923076923
823,47,4,5,24,0.6375,5156,brain_guild,0.5233516483516483,0.07049816228444429,0.14285714285714285,0.9038461538461539,0.14285714285714285,0.4444444444444444,0.9038461538461539
824,47,2,5,26,0.6125,5156,brain_guild_split,0.4876373626373626,-0.04173605184607686,0.07142857142857142,0.9038461538461539,0.07142857142857142,0.2857142857142857,0.9038461538461539
825,52,25,0,3,0.9625,5156,AD_base,0.9464285714285714,0.9187795405622853,0.8928571428571429,1.0,0.8928571428571429,1.0,1.0
826,52,24,0,4,0.95,5156,AD_guild,0.9285714285714286,0.8921425711997711,0.8571428571428571,1.0,0.8571428571428571,1.0,1.0
827,52,26,0,2,0.975,5156,AD_guild_split,0.9642857142857143,0.9456108576893004,0.9285714285714286,1.0,0.9285714285714286,1.0,1.0
828,38,9,14,19,0.5875,3484,clinical_base,0.5260989010989011,0.055008722469247345,0.32142857142857145,0.7307692307692307,0.32142857142857145,0.391304347826087,0.7307692307692307
829,46,9,6,19,0.6875,3484,clinical_guild,0.603021978021978,0.251789873349222,0.32142857142857145,0.8846153846153846,0.32142857142857145,0.6,0.8846153846153846
830,46,4,6,24,0.625,3484,clinical_guild_split,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
831,46,7,6,21,0.6625,3484,brain_base,0.5673076923076923,0.17404690561877614,0.25,0.8846153846153846,0.25,0.5384615384615384,0.8846153846153846
832,47,6,5,22,0.6625,3484,brain_guild,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
833,47,6,5,22,0.6625,3484,brain_guild_split,0.559065934065934,0.16361641457432444,0.21428571428571427,0.9038461538461539,0.21428571428571427,0.5454545454545454,0.9038461538461539
834,52,27,0,1,0.9875,3484,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
835,51,27,1,1,0.975,3484,AD_guild,0.9725274725274725,0.945054945054945,0.9642857142857143,0.9807692307692307,0.9642857142857143,0.9642857142857143,0.9807692307692307
836,52,27,0,1,0.9875,3484,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
837,40,9,12,19,0.6125,8180,clinical_base,0.5453296703296703,0.09827828981734105,0.32142857142857145,0.7692307692307693,0.32142857142857145,0.42857142857142855,0.7692307692307693
838,42,6,10,22,0.6,8180,clinical_guild,0.510989010989011,0.026207120918047958,0.21428571428571427,0.8076923076923077,0.21428571428571427,0.375,0.8076923076923077
839,45,7,7,21,0.65,8180,clinical_guild_split,0.5576923076923077,0.14484136487558028,0.25,0.8653846153846154,0.25,0.5,0.8653846153846154
840,43,12,9,16,0.6875,8180,brain_base,0.6277472527472527,0.2769660894852339,0.42857142857142855,0.8269230769230769,0.42857142857142855,0.5714285714285714,0.8269230769230769
841,40,7,12,21,0.5875,8180,brain_guild,0.5096153846153846,0.021554384503823975,0.25,0.7692307692307693,0.25,0.3684210526315789,0.7692307692307693
842,44,8,8,20,0.65,8180,brain_guild_split,0.5659340659340659,0.15724272550828775,0.2857142857142857,0.8461538461538461,0.2857142857142857,0.5,0.8461538461538461
843,52,27,0,1,0.9875,8180,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
844,52,27,0,1,0.9875,8180,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
845,52,27,0,1,0.9875,8180,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
846,45,5,7,23,0.625,6483,clinical_base,0.521978021978022,0.05871569517001025,0.17857142857142858,0.8653846153846154,0.17857142857142858,0.4166666666666667,0.8653846153846154
847,46,4,6,24,0.625,6483,clinical_guild,0.5137362637362637,0.03962144258751637,0.14285714285714285,0.8846153846153846,0.14285714285714285,0.4,0.8846153846153846
848,48,4,4,24,0.65,6483,clinical_guild_split,0.532967032967033,0.10482848367219183,0.14285714285714285,0.9230769230769231,0.14285714285714285,0.5,0.9230769230769231
849,48,5,4,23,0.6625,6483,brain_base,0.5508241758241759,0.15343717673673168,0.17857142857142858,0.9230769230769231,0.17857142857142858,0.5555555555555556,0.9230769230769231
850,47,4,5,24,0.6375,6483,brain_guild,0.5233516483516483,0.07049816228444429,0.14285714285714285,0.9038461538461539,0.14285714285714285,0.4444444444444444,0.9038461538461539
851,48,1,4,27,0.6125,6483,brain_guild_split,0.47939560439560447,-0.08119979429411502,0.03571428571428571,0.9230769230769231,0.03571428571428571,0.2,0.9230769230769231
852,52,27,0,1,0.9875,6483,AD_base,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
853,52,27,0,1,0.9875,6483,AD_guild,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
854,52,27,0,1,0.9875,6483,AD_guild_split,0.9821428571428572,0.9726724238945256,0.9642857142857143,1.0,0.9642857142857143,1.0,1.0
855,43,9,9,19,0.65,7518,clinical_base,0.5741758241758241,0.16944976323857572,0.32142857142857145,0.8269230769230769,0.32142857142857145,0.5,0.8269230769230769
856,45,10,7,18,0.6875,7518,clinical_guild,0.6112637362637363,0.2594595062557205,0.35714285714285715,0.8653846153846154,0.35714285714285715,0.5882352941176471,0.8653846153846154
857,47,10,5,18,0.7125,7518,clinical_guild_split,0.6304945054945056,0.31893383957568117,0.35714285714285715,0.9038461538461539,0.35714285714285715,0.6666666666666666,0.9038461538461539
858,46,8,6,20,0.675,7518,brain_base,0.5851648351648351,0.21381344338776134,0.2857142857142857,0.8846153846153846,0.2857142857142857,0.5714285714285714,0.8846153846153846
859,49,7,3,21,0.7,7518,brain_guild,0.5961538461538461,0.2773500981126146,0.25,0.9423076923076923,0.25,0.7,0.9423076923076923
